"V1","V2","V3","V4","V5"
0.845,0.623419397561683,0.927032967032967,0.891794871794872,0.888890633176347
0.84,0.644050421954937,0.931668905551664,0.875629662802077,0.874918238993711
0.83,0.653668578821288,0.89063115364168,0.884883116883117,0.850048052101074
0.895,0.77663453916975,0.941093783056954,0.924339312861052,0.913379488911404
0.88,0.757189769911557,0.950168033720665,0.898556998556999,0.888015984015984
0.885,0.76001854048051,0.939358837070297,0.947256728778468,0.904108574184026
0.855,0.706804213919781,0.933616720320331,0.858869282891022,0.853715075228212
0.845,0.680949553287591,0.922452084952085,0.874326599326599,0.867963599595551
0.9,0.797864586084244,0.962071688754553,0.890158102766798,0.906987118806607
0.905,0.790135564838873,0.976420883713987,0.895287356321839,0.926094726923964
0.9,0.795811206122794,0.96746447577881,0.899731282684017,0.905441110613524
0.845,0.67575944393528,0.88836400857914,0.894960863697706,0.870098039215686
0.825,0.6446654506356,0.932170704222678,0.791541125541126,0.846034553681613
0.83,0.639890710549408,0.923403765679783,0.827629042621546,0.853889727176718
0.85,0.656683972835776,0.904836601391135,0.912460206148846,0.887711132540448
0.87,0.724199062761962,0.935633579383579,0.891245791245791,0.892316662061343
0.825,0.639345527087432,0.925977811442943,0.840340817077659,0.847347320858382
0.855,0.682885722225538,0.951699829166934,0.920441595441595,0.885958843778996
0.89,0.768547541007914,0.944055092592593,0.917462962962963,0.904085972850679
0.83,0.652672062385141,0.914890468595732,0.835643654591023,0.843114375084999
0.885,0.745898121981263,0.946732554945055,0.890619047619048,0.907039397660807
0.805,0.595266937339127,0.912681961958187,0.778543254688445,0.817478311162522
0.86,0.682113341224112,0.94780850839035,0.916145529189007,0.894741611673947
0.845,0.662104395814603,0.939015294914637,0.884925925925926,0.870232590889887
0.835,0.65577815002593,0.93036044973545,0.82787037037037,0.857682203316109
0.885,0.758015402585632,0.944113999734729,0.888876006441224,0.904743517205523
0.815,0.628967765664588,0.914355558138934,0.851924462011419,0.831088969856907
0.865,0.703748382282678,0.957104232804233,0.864393162393162,0.887573487795463
0.865,0.702461806904854,0.946674963463646,0.869865424430642,0.892647641023901
0.835,0.671164482876823,0.92657318936728,0.890865424430642,0.849043934788616
0.895,0.776366102298975,0.96230969920733,0.892768016297428,0.898316623953296
0.855,0.688194622978716,0.933089503868451,0.906614422614423,0.880608265947889
